v,re,s,ra,c_d
1.6,1.0,2.6,1.6,0.5854955170164905
1.8,0.2,3.8,1.6,0.5284785373113664
1.8,0.6,3.2,1.4,0.5245717164922621
1.6,0.8,2.4,1.6,0.5461176398765245
2.8,1.0,1.8,2.0,0.5348248456126915
2.2,1.2,2.6,1.6,0.5691668161531842
2.0,1.6,3.2,1.6,0.5966276352578747
1.4,0.2,3.2,1.8,0.5747668102020557
2.0,1.8,2.6,1.6,0.5396828771726208
1.0,0.4,3.2,1.4,0.5422773836829474
2.8,0.6,3.6,1.6,0.5805837045785593
1.0,1.8,2.8,1.4,0.5491859460590288
1.4,1.8,2.4,1.6,0.5446482353749753
1.2,0.8,1.8,1.8,0.5422922143685653
2.0,0.6,3.2,1.6,0.5943151561796989
2.6,1.0,2.8,1.6,0.5613472842295382
1.8,1.0,2.8,1.4,0.5155970263549379
2.2,1.0,2.4,1.6,0.5266776250205885
2.4,1.2,3.8,1.4,0.5895581139676185
2.6,1.6,2.6,1.6,0.5571020260150263
1.6,0.2,3.6,1.8,0.5907207147345719
3.0,1.6,3.4,1.4,0.5337314756797146
1.6,0.2,3.6,1.8,0.5907207147345719
1.4,1.0,3.0,1.4,0.5489440430486037
2.6,1.2,1.6,2.0,0.5171437388523836
1.4,1.2,3.6,1.4,0.5857922722617085
2.0,1.0,2.4,1.6,0.5412725535036521
2.0,0.4,2.8,1.8,0.577911663625411
2.6,0.8,3.4,1.4,0.5233167824635888
2.4,0.8,3.8,1.4,0.5627506365570211
1.0,1.4,2.2,1.6,0.5307249285521992
2.8,1.6,1.8,2.0,0.5697078244607804
2.4,1.4,1.8,1.8,0.5181430430037736
3.0,2.0,1.8,2.0,0.5564672413952911
2.8,1.6,1.6,2.0,0.5256766269073196
1.4,0.8,2.2,1.6,0.5279089256799041
1.2,1.6,3.6,1.4,0.5922241873014239
3.0,1.0,2.6,1.8,0.5867065562756455
2.2,1.2,2.2,1.8,0.5858782730883125
2.4,1.4,1.8,2.0,0.5783778392457302
2.4,2.0,2.0,2.0,0.6497436766423415
2.0,1.8,3.8,1.6,0.6957612125830012
1.8,1.2,3.8,1.4,0.6123064206806113
3.0,1.6,2.2,2.0,0.6362802325838546
2.4,1.6,2.4,1.8,0.6301377111159449
2.8,0.4,3.0,2.0,0.6019582320734744
2.6,0.6,4.0,1.6,0.6288415556147512
1.4,0.8,2.4,1.8,0.6338858524743962
2.2,1.8,2.4,1.8,0.6488220104513729
2.4,1.4,2.2,2.0,0.6630088447020442
2.4,1.4,3.8,1.6,0.6948018991874947
2.4,0.4,3.2,2.0,0.6509525224747221
2.8,1.8,2.2,2.0,0.6513231546601426
2.4,2.0,3.6,1.6,0.6788949800328082
3.0,0.4,4.0,1.8,0.6198171837832703
3.0,0.8,3.8,1.6,0.6155841743115023
1.2,0.4,2.6,1.8,0.6172934287551517
2.0,2.0,2.4,1.8,0.6617757781024239
2.4,0.8,2.4,2.0,0.6443302590551131
2.6,1.0,3.6,1.6,0.6452019540763759
2.2,1.8,2.0,2.0,0.6561613683876667
1.4,1.0,2.6,1.8,0.6788302139280737
2.2,2.0,2.2,2.0,0.6997416768024425
1.8,1.6,2.6,1.8,0.6848237724108077
1.0,1.6,2.8,1.6,0.6376574432676696
1.2,0.6,4.0,1.4,0.617886626850867
3.0,1.8,2.6,1.8,0.6236741200135955
1.0,0.8,4.0,1.4,0.643244111256244
2.2,0.6,3.0,1.8,0.6357817283112531
2.0,0.8,4.0,1.6,0.6913725869225055
2.4,1.2,2.0,2.0,0.6085773198914224
1.2,0.2,4.0,1.8,0.6678622000893866
2.4,1.2,3.8,1.6,0.6852885522650816
2.0,1.0,4.0,1.4,0.6094027468100272
2.6,1.2,3.6,1.6,0.6583738189933055
1.0,0.6,2.4,1.8,0.6403181965831906
2.6,1.4,3.4,1.6,0.6525873860782387
1.0,1.4,3.2,1.6,0.6772481566250075
2.6,0.4,3.6,1.8,0.615693493117647
2.2,1.0,2.6,1.8,0.6359175990001231
1.0,0.4,3.4,1.6,0.6450789989586754
2.0,0.4,4.0,1.8,0.6971443731644487
1.2,0.8,2.2,1.8,0.6147104286603032
1.8,1.4,1.8,2.0,0.6130670890326827
1.2,1.0,2.4,1.8,0.6595395306400937
2.8,1.6,3.4,1.6,0.6480825631281489
1.2,2.0,1.8,2.0,0.6325787509535457
2.0,2.0,4.0,1.6,0.6903713282321957
2.6,1.2,3.8,1.6,0.6763142747342521
1.4,1.6,2.4,1.8,0.6451097805255335
2.8,1.6,3.2,1.6,0.6330321488586725
1.2,0.4,2.2,2.0,0.6237771816259088
1.2,0.2,3.2,2.0,0.6558339144805375
1.2,1.2,2.8,1.6,0.6101949818956995
1.6,2.0,4.0,1.4,0.6364051586728309
1.8,1.2,3.4,1.6,0.6757171187709522
1.4,1.0,2.0,2.0,0.6542071238159229
2.8,1.4,3.2,1.6,0.6175670702640748
1.2,1.4,4.0,1.4,0.6365992899015451
1.6,1.4,3.2,1.6,0.6312175568031257
2.0,0.6,3.0,1.8,0.6498458979340699
2.6,0.4,3.2,2.0,0.6385694379612359
1.6,0.4,2.4,2.0,0.6191519007851166
2.8,2.0,3.4,1.6,0.6486807087611848
3.0,1.8,3.6,1.6,0.6534924961932287
2.0,0.4,3.2,2.0,0.6892875263284659
1.8,1.0,2.2,2.0,0.6688079668633632
2.4,1.8,3.4,1.6,0.6636235448662157
2.6,1.8,2.2,2.0,0.6729653747090598
1.2,0.8,1.8,2.0,0.6092775498246288
2.4,1.4,3.2,1.6,0.6362986315977842
2.6,1.0,3.8,1.6,0.6643905436438023
2.8,2.0,2.6,1.8,0.6467757209597936
2.8,0.8,3.8,1.6,0.6293558860458318
2.4,1.0,3.2,1.6,0.6165618441490665
1.8,1.8,3.0,1.6,0.6281145593904416
1.2,0.4,3.0,1.8,0.6658201260927323
2.4,0.8,2.6,2.0,0.6751621008991592
2.0,0.8,3.0,1.8,0.6807841955598465
3.0,1.2,2.2,2.0,0.6147861827355661
2.0,2.0,2.4,1.8,0.6617757781024239
1.6,0.4,3.0,2.0,0.6994076271531581
2.4,1.6,3.4,1.6,0.6696665704564164
2.8,1.8,3.8,1.6,0.6764977826964863
2.6,1.2,2.2,2.0,0.6363719182285732
2.6,0.6,3.8,1.6,0.6118958155124371
1.8,0.2,3.4,2.0,0.6082049742879374
2.2,1.0,3.0,1.6,0.6048555233692172
2.6,1.6,2.8,1.8,0.6797239867216912
2.2,2.0,2.0,2.0,0.6617492374311529
1.4,1.0,2.6,1.8,0.6788302139280737
1.8,0.6,2.6,2.0,0.684249648555718
1.4,0.6,2.0,2.0,0.6136441970391864
1.0,1.0,3.4,1.6,0.6798802550619873
1.8,1.2,3.8,1.4,0.6123064206806113
1.2,0.6,2.2,2.0,0.6664678336357651
2.8,1.8,3.6,1.6,0.6628683157201164
1.2,1.0,2.8,1.6,0.6265567572740309
1.6,1.0,2.0,2.0,0.6428260568483252
2.2,0.8,4.0,1.6,0.6814887625374726
2.2,1.6,3.8,1.8,0.7945891909991165
2.2,1.0,2.6,2.0,0.7127728215013494
1.0,1.8,4.0,1.6,0.7825722737949043
1.8,2.0,3.4,1.8,0.7679760713971061
1.6,1.4,2.4,2.0,0.7423858612174603
2.4,1.6,3.2,1.8,0.7332611072420329
1.2,1.4,2.6,2.0,0.7941123572820267
1.2,1.0,2.2,2.0,0.7055919854819093
1.2,1.0,3.2,1.8,0.7671500010873132
1.8,0.8,2.8,2.0,0.7476503384839799
1.0,0.6,3.8,1.6,0.7122939977330459
1.8,0.8,3.6,1.8,0.7594158377266262
2.8,1.4,3.8,1.8,0.7646955436161939
3.0,1.4,2.8,2.0,0.7322970818037245
1.6,1.4,3.4,1.8,0.7891191671127198
2.2,1.0,3.2,2.0,0.7996542371539337
3.0,1.0,3.6,1.8,0.707773237102866
2.0,1.4,2.4,2.0,0.7182302617031762
1.6,0.8,3.0,1.8,0.7036669647313482
2.4,1.8,2.6,2.0,0.7478078545003553
1.0,0.6,4.0,1.6,0.7293368038124792
1.2,2.0,3.8,1.6,0.7613336433707507
1.0,0.8,3.0,1.8,0.7415791407905635
1.4,1.8,2.2,2.0,0.7267280030362564
2.4,1.0,3.4,1.8,0.7249664541637584
2.2,0.6,3.6,2.0,0.7801837521407173
1.8,2.0,3.0,1.8,0.7215397422819875
2.8,1.8,4.0,1.8,0.7936807890517475
2.4,0.6,3.8,2.0,0.7820859259114246
2.4,1.8,3.6,1.8,0.7789866371970672
2.4,1.0,3.4,1.8,0.7249664541637584
3.0,2.0,3.4,1.8,0.7316794515929916
2.2,0.8,3.4,1.8,0.7143892710126777
1.2,0.4,3.6,1.8,0.7284347652587394
2.6,1.4,3.4,1.8,0.7446904717535311
2.0,1.6,3.8,1.8,0.7840560624328606
2.2,1.4,3.4,1.8,0.7601279997809836
2.6,0.4,4.0,2.0,0.7187137959954454
2.6,1.6,3.4,1.8,0.7428814663165215
1.6,1.4,2.4,2.0,0.7423858612174603
3.0,1.0,3.0,2.0,0.7181859720200668
1.6,1.6,3.4,1.8,0.7659782395322032
2.4,1.8,2.6,2.0,0.7478078545003553
1.4,1.6,2.6,2.0,0.7907762326607305
1.4,0.6,3.6,1.8,0.7573063532475572
1.8,1.0,3.0,1.8,0.7099686067181871
1.8,1.6,3.6,1.8,0.7751404770168325
2.6,1.8,2.6,2.0,0.7383299011426054
2.0,1.4,2.6,2.0,0.752233893175896
1.6,0.4,3.4,2.0,0.7469367885606052
2.4,1.2,3.0,2.0,0.7816151906859891
1.6,2.0,2.8,1.8,0.7057164075601726
1.2,0.6,2.6,2.0,0.7313873749356758
1.0,1.8,3.4,1.6,0.7271868531672717
1.4,0.6,2.6,2.0,0.7159437169694802
1.8,1.2,4.0,1.6,0.7316273126936266
1.8,0.8,3.8,1.8,0.7793732176654719
2.4,1.6,3.4,1.8,0.7539512436354977
2.8,1.4,3.4,1.8,0.7340384166947308
2.0,2.0,2.4,2.0,0.7382019712242518
1.6,1.2,2.4,2.0,0.731783077105803
1.2,1.6,2.6,1.8,0.7139980661304625
2.4,1.4,3.6,1.8,0.7689946585175612
2.6,0.6,3.2,2.0,0.7035238143152721
2.2,1.4,2.8,2.0,0.7733458808509412
1.8,1.6,3.0,2.0,0.7993193472268699
2.8,1.6,3.0,2.0,0.7701267392796379
2.8,1.6,3.2,2.0,0.7950642303054514
1.0,2.0,4.0,1.6,0.786252842014305
2.8,1.4,4.0,1.8,0.7766167609951242
2.2,1.4,4.0,1.6,0.7173387910621426
2.0,0.6,3.4,2.0,0.773911184752859
2.8,2.0,2.6,2.0,0.7237544537157123
2.4,1.6,3.6,1.8,0.7743831992471507
2.2,0.8,3.0,2.0,0.7469505328689144
3.0,1.0,3.8,1.8,0.7206160643238303
2.6,1.0,3.2,2.0,0.7737813397780492
2.4,1.0,2.6,2.0,0.7010245597022644
1.2,1.6,3.0,1.8,0.7669540017117317
1.0,1.6,3.8,1.6,0.761483452130473
2.6,1.8,2.6,2.0,0.7383299011426054
2.6,1.4,4.0,1.6,0.7017918353212159
2.0,1.8,2.4,2.0,0.7365269077275599
1.4,1.8,3.2,1.8,0.7874099378985696
1.6,0.6,3.2,1.8,0.7004444674473516
2.2,1.8,3.6,1.8,0.780213089954609
3.0,1.0,3.4,2.0,0.7718101933330129
1.6,1.2,3.8,1.6,0.7234827116331581
1.8,1.6,3.0,1.8,0.7081344565778096
1.4,1.4,4.0,1.6,0.7573097579269756
1.2,0.8,4.0,1.6,0.7362475543053689
3.0,0.8,4.0,1.8,0.7218134889848402
1.6,1.4,2.8,1.8,0.7171208396666962
2.6,2.0,2.8,2.0,0.7682429980214605
1.0,0.8,2.6,2.0,0.7714742450417501
1.0,0.8,4.0,1.6,0.7475522271228143
2.0,0.6,3.6,2.0,0.7959026460605545
2.4,1.4,3.6,1.8,0.7689946585175612
3.0,1.2,2.8,2.0,0.7044246229313613
1.8,1.0,2.4,2.0,0.7036300587129736
1.6,1.6,3.4,2.0,0.892630202659727
1.6,2.0,3.4,1.8,0.8066210273072402
2.2,1.6,3.8,2.0,0.8834377151516257
1.0,1.2,4.0,1.8,0.8734224320977134
2.6,1.2,3.6,2.0,0.8387810853532721
1.4,1.4,4.0,1.8,0.8609004088123089
1.2,0.8,4.0,1.8,0.8360469678657053
1.2,1.8,4.0,1.8,0.8816035621299263
2.6,1.6,4.0,2.0,0.8962196411415448
2.0,1.2,3.0,2.0,0.8011473835821249
1.2,2.0,3.2,1.8,0.8001744159537006
2.6,1.4,3.8,2.0,0.8676538797292915
1.2,2.0,3.8,1.8,0.8650500377513594
2.8,1.0,3.8,2.0,0.83001080603616
2.6,2.0,3.8,2.0,0.8912655800995429
2.2,1.6,3.6,2.0,0.8636992283621013
2.6,2.0,3.6,2.0,0.8694290483231567
3.0,1.2,4.0,2.0,0.8535766936752178
1.4,0.4,3.8,2.0,0.808135339122435
1.2,0.8,3.4,2.0,0.8659470043294997
1.0,1.6,3.6,1.8,0.8453190021283495
1.0,1.0,3.0,2.0,0.8450858342636868
2.6,1.8,3.2,2.0,0.8170925242993803
2.8,1.4,4.0,2.0,0.8753229244597435
1.0,0.6,3.0,2.0,0.8048769443878222
1.8,1.8,3.8,1.8,0.8034309536104842
2.4,1.0,3.4,2.0,0.8111038429800561
1.4,1.2,3.8,1.8,0.83322929685025
1.4,0.6,3.4,2.0,0.8201064235310569
1.4,1.8,3.0,2.0,0.8561046352383094
1.0,0.8,3.6,1.8,0.8089818600127628
2.4,1.0,3.4,2.0,0.8111038429800561
2.2,2.0,3.2,2.0,0.8346168215892154
1.6,1.6,3.2,2.0,0.8672063127631147
2.2,1.4,4.0,1.8,0.8024699025620303
1.0,1.6,2.6,2.0,0.8098580543780023
1.0,0.6,4.0,1.8,0.8266386009610039
1.0,1.8,3.4,1.8,0.8279376819505669
2.0,2.0,3.4,2.0,0.836368171312994
2.2,1.0,3.8,2.0,0.8684431370743397
1.0,1.6,3.6,1.8,0.8453190021283495
2.6,1.8,3.2,2.0,0.8170925242993803
1.6,1.6,3.8,1.8,0.8391568835832076
2.4,2.0,3.4,2.0,0.8578213510050023
1.2,1.8,3.2,2.0,0.8922323919792563
1.0,2.0,4.0,1.8,0.8936442249067645
2.4,1.2,3.4,2.0,0.8287211668782667
2.2,1.6,3.2,2.0,0.8286632192979975
2.6,1.8,4.0,1.8,0.8051030401768784
2.2,2.0,3.2,2.0,0.8346168215892154
2.6,1.6,3.6,2.0,0.8523437843710695
2.4,1.2,3.6,2.0,0.8512495156309474
2.2,0.8,3.8,2.0,0.8407369244087967
3.0,1.4,3.8,2.0,0.844829039918918
1.0,1.8,3.0,2.0,0.8739995363391396
1.6,1.4,2.8,2.0,0.8051994407551541
2.2,0.6,4.0,2.0,0.8175605615459518
1.8,0.8,3.8,2.0,0.8689752950203488
1.2,2.0,3.2,1.8,0.8001744159537006
1.4,1.4,4.0,1.8,0.8609004088123089
1.2,1.6,4.0,1.8,0.8764523269206713
2.4,1.2,4.0,1.8,0.8004417799159231
1.2,1.0,3.6,1.8,0.812315949293116
1.2,1.2,3.4,2.0,0.8956390411833292
1.2,1.2,3.2,2.0,0.8716122532119075
2.2,1.2,3.8,2.0,0.8875945257907707
2.6,1.2,3.4,2.0,0.8166494763635127
2.4,1.4,3.4,2.0,0.832189092531709
2.6,1.6,3.6,2.0,0.8523437843710695
1.0,1.6,4.0,1.8,0.8857111199686225
1.2,2.0,2.6,2.0,0.8097189054481159
1.2,1.2,3.4,1.8,0.8013916676788871
1.0,1.0,3.2,2.0,0.8710418595828774
1.2,1.6,3.2,2.0,0.8867831984516921
1.0,0.8,3.0,2.0,0.8297953987077562
1.2,1.8,2.8,2.0,0.836242479485874
1.2,1.6,3.6,1.8,0.8363814256484114
2.6,1.6,3.6,2.0,0.8523437843710695
1.8,1.8,3.0,2.0,0.8005304500999104
1.2,2.0,3.2,2.0,0.8971504574694017
1.2,0.8,3.8,1.8,0.8169508960546492
2.4,0.6,4.0,2.0,0.8064122469100813
1.0,1.8,2.6,2.0,0.8146516558161299
2.4,2.0,4.0,1.8,0.8129147425409134
2.8,1.2,4.0,2.0,0.8649090231662183
1.2,0.6,4.0,1.8,0.8103376194304245
1.2,1.4,4.0,1.8,0.869412930074418
1.4,1.2,3.0,2.0,0.8336696326936641
1.4,1.6,2.8,2.0,0.8216300988754891
1.8,1.8,3.8,1.8,0.8034309536104842
2.2,1.6,4.0,1.8,0.8040123747412059
2.2,1.4,4.0,1.8,0.8024699025620303
1.8,1.8,4.0,1.8,0.8232226473835103
2.2,1.8,3.0,2.0,0.8077422934284471
1.4,1.8,3.4,1.8,0.8105080949681105
2.2,1.6,3.6,2.0,0.8636992283621013
1.6,1.4,3.2,2.0,0.8597867506467449
2.4,1.4,3.4,2.0,0.832189092531709
1.2,1.6,3.8,1.8,0.8569872251076459
1.2,0.8,3.6,2.0,0.8892929843079179
1.4,2.0,4.0,2.0,0.9818014096341536
1.4,2.0,3.6,2.0,0.937485975450176
1.2,0.8,3.8,2.0,0.9113235403054696
1.2,1.2,3.8,2.0,0.9433140289227676
1.6,1.4,3.8,2.0,0.9304928237145872
1.2,0.8,3.8,2.0,0.9113235403054696
1.6,1.4,3.8,2.0,0.9304928237145872
1.8,1.8,3.6,2.0,0.9135184578897566
1.8,1.0,4.0,2.0,0.9145441270601482
1.0,0.8,4.0,2.0,0.9476233654297088
2.4,1.8,4.0,2.0,0.9063264429817304
1.8,1.0,4.0,2.0,0.9145441270601482
1.8,1.6,3.8,2.0,0.928689313377925
1.2,1.8,3.8,2.0,0.9649533398731984
1.0,1.4,3.8,2.0,0.9629613285747493
1.0,1.8,3.4,2.0,0.9274761449032018
1.0,1.2,3.4,2.0,0.9081230890168652
1.2,2.0,3.4,2.0,0.9225535006030464
1.4,1.4,3.6,2.0,0.9177459684188548
1.0,2.0,3.6,2.0,0.9555255148316706
1.2,1.8,3.6,2.0,0.9417646047772784
1.2,2.0,4.0,2.0,0.9910258370765702
1.0,1.8,4.0,2.0,0.9958564189914726
2.4,1.8,4.0,2.0,0.9063264429817304
1.0,1.8,3.8,2.0,0.9742992472857984
1.2,0.6,4.0,2.0,0.9020657415647568
1.4,2.0,3.4,2.0,0.9135611848175552
1.0,1.8,4.0,2.0,0.9958564189914726
1.0,0.8,3.8,2.0,0.9262580830799441
2.4,1.6,4.0,2.0,0.9042421200147518
1.6,2.0,3.4,2.0,0.90453873539489
1.6,1.6,3.6,2.0,0.9163950733869785
1.0,1.6,3.4,2.0,0.9222422180695079
1.4,1.0,4.0,2.0,0.9392282136601816
1.2,1.4,3.6,2.0,0.9296001322565096
2.4,1.6,4.0,2.0,0.9042421200147518
1.6,1.4,3.8,2.0,0.9304928237145872
1.2,1.2,3.6,2.0,0.9205370660490136
1.8,1.2,4.0,2.0,0.9309665217979204
2.4,1.8,4.0,2.0,0.9063264429817304
1.2,1.8,3.4,2.0,0.9179621015108632
1.4,2.0,3.6,2.0,0.937485975450176
1.8,2.0,4.0,2.0,0.9630975684254002
1.6,0.8,4.0,2.0,0.9039450457365412
1.6,1.8,4.0,2.0,0.9673495475395864
1.4,2.0,3.6,2.0,0.937485975450176
2.0,1.4,4.0,2.0,0.9305310404493141
1.0,1.2,3.8,2.0,0.9548637280449892
1.0,2.0,3.8,2.0,0.978292488772492
1.8,2.0,4.0,2.0,0.9630975684254002
1.6,1.4,3.6,2.0,0.9083221262150104
1.6,1.4,3.8,2.0,0.9304928237145872
1.8,1.0,4.0,2.0,0.9145441270601482
1.6,1.0,4.0,2.0,0.9265321823525188
1.0,0.8,3.6,2.0,0.9041078874672641
1.0,1.6,3.8,2.0,0.969366168361944
1.0,1.2,3.6,2.0,0.9315133178081058
1.2,1.2,3.6,2.0,0.9205370660490136
1.4,1.8,3.4,2.0,0.9084117506698358
1.6,1.2,4.0,2.0,0.939702699172655
1.4,1.6,3.6,2.0,0.9263041814641724
1.4,1.8,3.4,2.0,0.9084117506698358
2.6,2.0,4.0,2.0,0.9068367407243204
1.8,2.0,3.8,2.0,0.9415529488433522
1.6,0.8,4.0,2.0,0.9039450457365412
1.4,1.6,4.0,2.0,0.9709892753411083
1.0,1.2,3.8,2.0,0.9548637280449892
1.2,1.8,3.4,2.0,0.9179621015108632
1.8,1.6,3.6,2.0,0.906054846818683
1.4,1.2,4.0,2.0,0.9530397375104884
1.2,1.2,3.8,2.0,0.9433140289227676
1.8,1.4,4.0,2.0,0.9416209495847891
1.4,0.8,4.0,2.0,0.9179449050075308
1.6,1.4,3.8,2.0,0.9304928237145872
1.2,1.8,4.0,2.0,0.9865344327370236
1.4,1.8,3.6,2.0,0.932563352607082
1.4,2.0,4.0,2.0,0.9818014096341536
1.4,1.6,3.4,2.0,0.9024464573617842
1.8,1.0,4.0,2.0,0.9145441270601482
1.6,1.8,4.0,2.0,0.9673495475395864
1.8,1.8,3.6,2.0,0.9135184578897566
1.4,1.6,4.0,2.0,0.9709892753411083
1.2,1.0,4.0,2.0,0.9516986606554262
1.2,1.2,3.6,2.0,0.9205370660490136
1.6,1.8,4.0,2.0,0.9673495475395864
1.0,1.8,3.2,2.0,0.9017341807948178
1.8,1.0,4.0,2.0,0.9145441270601482
1.4,1.8,3.4,2.0,0.9084117506698358
1.2,1.0,3.6,2.0,0.9082045080343836
1.4,1.6,4.0,2.0,0.9709892753411083
2.6,1.8,4.0,2.0,0.9011878724055368
1.4,1.4,3.8,2.0,0.9414865408792548
2.0,1.4,4.0,2.0,0.9305310404493141
2.0,1.2,4.0,2.0,0.9188953140173199
1.4,1.6,3.6,2.0,0.9263041814641724
1.0,1.4,3.6,2.0,0.9402593059288796
1.2,1.0,3.6,2.0,0.9082045080343836
1.8,2.0,4.0,2.0,0.9630975684254002
1.4,1.2,4.0,2.0,0.9530397375104884
1.0,2.0,4.0,2.0,1.0
