v,re,s,ra,a_s
2.4,2.0,2.4,1.6,0.5680685722233267
2.2,1.4,1.4,1.8,0.5934489305040698
2.2,1.8,2.4,1.0,0.5837522614974716
2.0,1.0,3.0,0.2,0.5463361198952164
2.2,1.2,1.6,1.2,0.5986832838061791
2.2,1.6,3.0,0.4,0.5974383570193946
2.0,0.6,4.0,0.6,0.5265185164305661
2.2,1.2,3.8,0.6,0.5997271596737364
2.4,1.4,3.8,1.2,0.573254826287083
2.2,2.0,3.4,0.4,0.5921515753325874
2.2,0.8,3.4,2.0,0.5976795520655078
2.2,1.2,3.8,1.4,0.5888901222462063
2.2,1.4,2.6,0.6,0.5978961161259253
2.0,1.4,1.0,2.0,0.5078265100461933
2.0,0.6,2.2,0.4,0.5319088014522848
2.0,0.6,3.0,0.2,0.5415610112833782
2.0,1.0,3.6,1.6,0.5070613454909619
2.0,0.8,1.8,0.8,0.5229888120164469
2.0,1.8,1.0,0.8,0.503983254914197
2.0,0.2,2.0,0.8,0.539237846697617
2.2,1.6,4.0,0.4,0.5964344594668742
2.0,1.2,3.2,0.2,0.5364105157938003
2.0,0.6,2.2,2.0,0.523349342332513
2.0,1.6,3.6,0.2,0.5282864774938757
2.0,1.4,1.6,0.8,0.5101901549832017
2.0,0.2,1.2,0.6,0.540338277360606
2.0,0.4,2.8,0.2,0.5421914607694853
2.0,0.6,1.6,1.0,0.5278369385617051
2.0,0.2,3.6,0.6,0.5384479344203994
2.0,0.8,2.0,1.8,0.516338077317049
2.2,1.8,1.0,2.0,0.5897362077998449
2.0,0.2,1.0,2.0,0.5385319571862726
2.0,0.4,2.0,0.2,0.5348209307673533
2.0,0.2,2.2,0.4,0.5400000999681952
2.0,0.6,3.4,0.6,0.5274971085258742
2.0,1.2,3.2,1.4,0.503469478324461
2.0,1.4,1.4,2.0,0.5056301250754501
2.0,0.2,2.8,2.0,0.5363871208364822
2.2,2.0,1.4,2.0,0.5666080006580058
2.0,0.6,2.0,1.2,0.5217335760560899
2.4,1.8,2.2,0.4,0.6906693817607139
2.2,0.4,2.4,0.4,0.6213269639401655
2.2,0.6,4.0,1.0,0.6089635770953923
2.4,2.0,1.2,1.0,0.6777944245317992
2.4,1.0,2.4,0.6,0.6929908735316589
2.2,0.8,1.2,1.4,0.609257286545391
2.4,1.6,2.8,1.0,0.6755335313755956
2.4,0.8,1.8,1.4,0.6934184623740021
2.2,0.2,2.6,1.2,0.6246884602033967
2.4,1.8,2.4,1.0,0.6751983681660723
2.2,0.6,1.2,1.4,0.617497470498178
2.2,0.2,2.6,0.4,0.6268698830295804
2.4,1.0,3.6,1.6,0.6787159296307307
2.6,1.4,3.8,1.2,0.6505988339496294
2.2,0.2,1.4,1.4,0.6256890925868084
2.2,0.8,2.8,1.2,0.60446139072761
2.4,0.6,2.0,1.8,0.6986602036817484
2.4,0.8,2.8,1.4,0.6901093565594887
2.2,1.0,1.2,0.8,0.6073167478153311
2.2,1.8,3.0,0.2,0.6143523525704927
2.4,1.2,3.6,0.8,0.6838218129223484
2.4,0.6,3.2,2.0,0.6926553913746802
2.2,1.2,1.6,1.0,0.6013499099125849
2.4,0.8,2.0,1.0,0.6908375051188895
2.4,1.8,2.0,1.2,0.6731415638542098
2.4,1.0,2.2,0.6,0.6936155349943446
2.4,0.8,2.8,0.8,0.6936593681881487
2.4,1.6,3.4,0.6,0.6818555417635687
2.4,1.4,2.8,1.2,0.6811946733806205
2.4,1.2,1.2,1.4,0.6873862144460741
2.4,1.2,4.0,0.4,0.6895137076356448
2.4,0.8,2.6,1.2,0.6942629864891842
2.2,0.8,3.2,0.8,0.6050916433960878
2.2,0.6,1.2,0.4,0.6190474537800434
2.4,1.4,4.0,1.4,0.6491491088191587
2.2,0.2,3.6,1.4,0.6239167565298842
2.4,0.8,1.0,1.0,0.6997861551500121
2.2,1.2,3.2,0.4,0.6021705307169893
2.4,1.8,2.4,0.8,0.6792246749938078
2.2,0.8,1.0,1.2,0.6116640118377075
2.4,1.6,1.0,1.4,0.6834978683090162
2.4,1.6,2.0,1.2,0.6792432453188665
2.2,0.8,2.6,1.4,0.6043045648682807
2.4,1.6,2.4,1.6,0.658113792266342
2.2,0.2,2.6,0.2,0.6309460178025661
2.2,0.6,3.2,2.0,0.6051979191596196
2.2,1.0,1.4,0.6,0.6157807741693673
2.2,0.4,3.0,1.6,0.6157360285860652
2.4,2.0,2.0,1.0,0.6773193970716495
2.4,1.4,3.2,1.6,0.6623173222339441
2.4,1.8,1.2,1.2,0.6809770509123759
2.2,0.6,1.2,0.2,0.6219184877460279
2.4,2.0,2.4,0.8,0.6765296589973143
2.2,1.0,2.0,0.4,0.6119302969511413
2.2,1.0,2.8,1.0,0.6015550226681688
2.4,1.0,3.6,0.6,0.6917453552345205
2.4,1.2,2.0,2.0,0.680551676529516
2.2,1.4,2.2,0.4,0.6060995425942789
2.2,0.4,1.2,2.0,0.6177277573496285
2.2,1.0,3.8,0.8,0.6004503334007301
2.2,0.2,3.8,1.0,0.6242748450494464
2.4,1.4,2.0,0.8,0.6852081125104872
2.4,0.6,3.2,0.8,0.6986348550734118
2.4,2.0,3.2,1.0,0.6398320262372451
2.2,0.2,3.0,0.4,0.6268705365964116
2.2,0.2,2.2,1.2,0.6250806772083277
2.2,0.8,1.8,1.8,0.6068619823200115
2.2,0.2,2.6,1.8,0.6244521617141333
2.2,0.6,3.2,0.4,0.615604663893477
2.4,0.8,1.2,1.6,0.6946253975422302
2.2,0.4,2.8,0.2,0.6226384436580547
2.2,0.4,1.2,0.8,0.6207207049220185
2.2,0.4,3.6,0.8,0.6175154445339623
2.2,0.6,2.0,0.6,0.6159685085632973
2.2,0.2,2.8,0.2,0.6316527871449535
2.4,1.0,3.8,0.4,0.6932790948576907
2.2,0.6,1.6,1.2,0.6101208143686695
2.4,2.0,2.6,0.6,0.6774616199660449
2.6,1.6,2.6,1.4,0.6564444903265609
2.4,1.4,1.6,1.4,0.6813198297250815
2.2,1.2,1.6,0.6,0.6077027413462889
2.2,0.6,3.0,1.2,0.6083788005179366
2.4,1.4,3.0,1.8,0.664559313332467
2.2,0.2,4.0,0.6,0.6253744358694718
2.2,0.6,3.6,1.6,0.6060876114149201
2.4,1.0,3.4,1.4,0.6820329352218565
2.4,1.6,3.8,1.6,0.6542088866209805
2.4,1.0,1.4,1.4,0.68932630940221
2.4,0.8,4.0,0.6,0.6954899570561051
2.4,2.0,1.0,0.8,0.6829623694168705
2.4,1.0,3.2,1.6,0.6825935495628221
2.4,1.2,3.8,1.8,0.6693477097985234
2.4,2.0,2.6,1.8,0.6416886577179794
2.4,2.0,2.2,1.8,0.6521213534698342
2.2,0.2,2.8,0.2,0.6316527871449535
2.6,1.6,3.0,1.2,0.6461900522927974
2.2,1.4,1.8,0.4,0.6100778777495459
2.6,2.0,2.6,1.6,0.6390539094595844
2.2,1.8,2.4,0.2,0.6216138383106112
2.4,1.8,1.4,1.4,0.6792589738002887
2.6,2.0,1.6,1.2,0.7633224953644627
2.6,0.4,4.0,1.2,0.7884709803561748
2.4,0.2,3.0,0.6,0.7135693971398419
2.4,0.6,4.0,0.4,0.7023616776818716
2.6,1.2,2.2,0.2,0.7965466854060327
2.6,0.8,3.2,1.8,0.7713629303785479
2.6,1.8,1.4,1.2,0.7675982241807332
2.6,0.4,3.0,0.8,0.7917007698853823
2.4,1.4,3.2,0.2,0.7150561118760506
2.6,1.6,2.4,1.6,0.7463830822030659
2.6,1.6,2.8,1.6,0.7324773013586166
2.4,0.4,3.2,1.8,0.7015662396353647
2.6,0.8,3.8,1.4,0.7741751077860034
2.6,1.4,2.8,2.0,0.7507571977771916
2.6,0.4,1.4,1.0,0.7934338299849857
2.4,1.4,3.8,0.2,0.7078986473558622
2.6,2.0,3.6,0.4,0.770425280035864
2.6,2.0,1.8,0.4,0.7851765811374335
2.4,0.4,2.6,0.8,0.7069502860791221
2.6,0.4,4.0,2.0,0.7853737068964746
2.6,1.0,4.0,1.8,0.7626053187541202
2.4,0.4,3.8,1.6,0.7012348195170338
2.6,0.8,2.4,1.0,0.78182998239877
2.6,1.6,2.2,0.6,0.7717036485701046
2.6,2.0,3.6,0.6,0.7651059942572511
2.6,0.6,2.4,1.4,0.7867217873020238
2.6,1.2,3.0,1.8,0.7616792918257634
2.6,1.4,2.6,2.0,0.7543360092006061
2.6,1.0,3.2,1.4,0.7701199443008075
2.4,0.4,2.8,0.6,0.7079531325557964
2.4,0.2,2.8,0.4,0.7129615250839155
2.6,0.4,3.4,0.4,0.7905175011417103
2.6,1.6,1.8,0.6,0.7754051954619422
2.6,2.0,3.8,1.8,0.7196920911324479
2.6,2.0,2.0,0.2,0.7955083479238352
2.6,0.6,3.8,2.0,0.7759156337404364
2.6,1.0,1.6,1.4,0.7756127039072558
2.6,1.2,3.0,1.6,0.7643675390783604
2.6,1.6,2.0,0.2,0.7955489544639816
2.6,0.6,2.2,1.6,0.7858065542886558
2.6,2.0,1.8,0.6,0.7645967446246569
2.6,0.6,1.4,2.0,0.7844341033211195
2.6,1.8,2.2,1.2,0.7375157893472349
2.6,1.0,1.4,1.0,0.7822793756059079
2.6,1.6,2.2,0.8,0.7695124798374192
2.6,1.6,3.6,2.0,0.7329825309106759
2.6,1.4,1.8,1.6,0.7677380138405546
2.4,0.4,3.0,0.8,0.7049495364865443
2.6,1.4,4.0,0.8,0.7676436222644136
2.6,1.4,4.0,0.2,0.7985939681078565
2.6,1.0,2.4,0.4,0.7882526119466938
2.4,0.2,1.8,0.8,0.7142988100550578
2.6,1.6,3.4,0.8,0.7593760690999419
3.0,1.6,3.0,1.2,0.7983578759840716
3.0,1.8,3.0,1.4,0.7939151991262112
2.6,2.0,2.6,1.2,0.7181490558466237
2.6,1.4,4.0,1.6,0.7419603214539378
2.6,1.8,2.4,0.4,0.7782033998238129
2.6,2.0,1.6,1.2,0.7633224953644627
2.6,2.0,1.6,2.0,0.7326565360495074
2.8,1.8,3.8,1.6,0.7988593899370805
2.6,1.6,3.2,1.4,0.7231947620809859
2.6,0.6,2.0,0.6,0.7893111036919744
2.4,0.4,2.6,1.4,0.7020886233593551
2.6,1.0,2.8,2.0,0.7666723812197548
2.6,0.8,3.8,1.4,0.7741751077860034
2.4,2.0,1.2,0.4,0.7026569718863112
2.4,0.4,2.0,1.8,0.7030608733982071
2.6,1.8,1.8,1.8,0.7311409923514101
2.4,0.4,2.0,1.6,0.7025595864121142
2.4,1.8,2.0,0.2,0.7084544999006306
2.8,1.8,4.0,1.2,0.7132183778634273
2.6,1.2,2.8,1.4,0.7679675779300851
2.6,0.6,3.2,1.0,0.7795811867141474
2.8,1.8,3.8,1.6,0.7988593899370805
2.6,2.0,1.2,2.0,0.7464120807829725
2.6,1.2,1.0,0.6,0.7910180570143481
2.6,1.0,1.6,1.8,0.7732547479981177
2.6,1.2,1.2,0.4,0.7934151306738881
2.6,1.0,1.2,1.4,0.7793679129322133
2.4,0.4,3.4,1.0,0.702452592327083
2.8,1.8,4.0,1.4,0.7078775624381237
2.6,0.8,1.8,1.2,0.7803295839451306
2.6,0.4,1.8,0.4,0.793094000884293
2.6,1.4,4.0,0.2,0.7985939681078565
2.6,0.4,1.8,1.8,0.7902196767680978
2.6,1.6,1.6,1.6,0.7665586664418758
2.4,0.4,2.8,0.8,0.7062237725814084
2.6,2.0,3.2,1.0,0.7270252223612071
2.8,2.0,3.0,1.6,0.7941107555359749
2.8,2.0,3.8,1.6,0.791191764614805
2.6,1.6,1.6,0.2,0.7943325153263923
2.4,0.2,2.6,0.6,0.7135572941780821
2.6,0.4,4.0,0.2,0.793785008461653
2.6,0.4,3.4,1.4,0.7889284008956758
2.6,0.2,3.8,1.2,0.7986695553123623
2.6,1.6,1.2,0.6,0.7815530162234186
2.6,1.8,3.2,1.6,0.7248838872840881
2.6,1.2,3.6,1.6,0.7530089916403525
2.4,0.4,2.6,1.6,0.7028472428026858
2.8,1.0,2.0,0.6,0.8697293772358861
2.8,1.4,2.0,0.2,0.8863199978214875
2.8,0.4,3.6,0.2,0.8796741715610261
2.8,0.8,1.2,1.6,0.8685141097157434
2.8,1.0,3.6,0.2,0.8871584535663931
2.8,0.6,3.4,0.6,0.8749454039300216
2.8,1.4,2.6,1.4,0.8539719051101815
2.8,0.8,3.8,0.6,0.8701225014569538
2.8,0.4,4.0,0.8,0.8767363800885932
2.8,2.0,3.8,1.8,0.8020521005549067
2.8,0.8,2.2,2.0,0.8612715854356928
2.8,1.2,2.8,2.0,0.8419946000567166
2.8,1.2,3.4,2.0,0.8381187530896224
2.8,0.6,3.0,1.4,0.8680634047449654
2.8,1.6,1.4,2.0,0.8509973097354417
2.8,1.6,2.8,0.6,0.8590393844243045
2.8,0.8,3.0,2.0,0.8573230908279523
2.8,0.6,2.2,1.0,0.868167226961835
2.8,1.4,4.0,1.8,0.823404594039173
2.8,1.2,3.6,2.0,0.8399509292053877
2.8,1.2,3.4,0.8,0.8639042267884206
2.8,1.8,2.8,0.6,0.8556625375653721
3.0,2.0,4.0,1.6,0.8728729570555134
2.8,0.8,1.0,0.8,0.8741979679865693
2.8,1.6,3.2,0.2,0.8808491957410256
2.8,1.6,3.0,1.6,0.8305778497787426
2.8,0.2,2.2,1.2,0.8862073860079352
2.8,1.6,1.2,0.6,0.8689641302386121
2.8,0.8,1.8,2.0,0.8610611525263931
2.8,0.6,3.0,2.0,0.8664327787904412
2.6,0.8,2.8,0.2,0.8023089766318389
2.8,1.6,1.8,1.6,0.8411549610229884
2.8,0.8,4.0,1.4,0.8600290150461558
2.8,1.2,1.4,0.8,0.8667802542775184
2.8,0.6,2.4,0.4,0.8792761887252409
2.8,0.8,1.6,1.2,0.8688616755962633
2.8,0.6,1.8,1.6,0.8699847410957021
2.8,1.0,2.6,0.4,0.8743079487635302
2.8,0.8,4.0,0.4,0.8804465440672408
2.8,0.8,3.4,0.2,0.88615630311922
2.8,1.6,2.4,0.8,0.8548340644747441
2.8,0.6,3.6,1.4,0.8649829755480101
2.8,1.0,1.2,0.4,0.8800842728426588
2.8,1.8,2.2,2.0,0.8174667109017393
2.8,1.0,1.6,2.0,0.8593304933321216
2.8,1.2,3.2,2.0,0.8371944170213838
2.8,2.0,1.8,2.0,0.8208859456165046
2.6,1.6,3.2,0.2,0.8074917061975675
2.8,1.4,3.4,0.8,0.8548009571040697
2.8,1.2,2.4,0.8,0.8599718056146415
2.8,0.2,3.0,1.8,0.8847232931276583
2.8,1.0,2.6,0.4,0.8743079487635302
2.8,1.2,2.6,1.4,0.8560732954757304
3.0,1.6,3.6,1.2,0.8129080050759625
2.8,1.4,2.8,0.8,0.8618354815948339
2.8,0.2,2.4,1.4,0.8863307415340482
2.8,1.6,2.2,0.6,0.8589966630896949
2.8,1.0,1.6,0.2,0.8894535975653283
2.8,1.2,1.0,1.2,0.8677514601396508
2.8,0.8,2.6,2.0,0.8591069130172581
2.8,0.4,3.4,1.8,0.8740722555394311
2.8,0.8,1.4,0.8,0.8739534784127484
2.8,1.4,1.2,0.8,0.8654748789367827
2.8,0.2,3.2,1.2,0.8859834760965143
2.8,2.0,1.0,2.0,0.8515129615011107
2.8,1.4,3.4,1.8,0.8335273457652163
2.8,1.6,3.4,0.2,0.8806384976691836
2.8,0.4,1.0,1.2,0.8824611363235862
2.8,0.8,1.0,0.2,0.8800158513297017
2.8,1.8,3.2,1.6,0.8114154491147976
2.8,1.4,3.8,0.4,0.8619384655031678
2.8,0.8,3.2,0.2,0.8896052334142237
2.8,0.2,3.8,2.0,0.8821745379417402
2.8,1.6,1.8,0.8,0.859832607301427
2.8,1.6,2.6,1.0,0.8556995183115371
2.8,2.0,1.0,0.4,0.8850232991183813
2.8,0.8,1.2,1.2,0.8731606413548448
2.6,0.2,2.2,1.0,0.8003060627928738
2.6,1.0,2.6,0.2,0.8018929718091312
2.8,0.4,1.8,1.6,0.8760075989297027
2.8,0.6,3.8,1.8,0.8617101583531089
2.8,1.4,3.0,1.0,0.8555781628580779
2.8,1.6,1.4,1.6,0.8553243934674876
2.6,0.2,3.8,0.4,0.8002907348446684
2.8,0.8,3.2,0.8,0.8631984831659745
2.8,1.8,3.8,0.8,0.8273325629901811
2.8,0.2,1.2,2.0,0.8872631165885139
3.0,1.4,3.8,1.2,0.8102656279843065
2.8,1.8,1.4,1.8,0.8407670176635891
2.6,1.0,3.8,0.2,0.8002743559870832
2.8,0.2,3.0,0.8,0.8874585656828304
2.8,1.6,2.0,0.6,0.8613218988198611
2.8,0.2,3.0,1.2,0.8851520700874507
2.8,1.0,1.2,0.2,0.8906980335166874
2.8,0.8,1.4,2.0,0.8661631994218536
2.8,0.2,2.2,0.4,0.8862802973786222
2.8,1.6,2.8,1.0,0.8438688014479069
2.8,1.8,2.2,1.8,0.8092437476409449
2.8,0.8,2.4,0.8,0.8691645591527752
2.8,0.2,3.8,1.4,0.8848799534825834
3.0,0.2,3.4,0.2,0.9787090979595772
3.0,0.6,1.6,1.8,0.9545763656613871
3.0,0.2,3.0,0.8,0.9734006899398884
3.0,1.6,1.0,0.8,0.9556494857973149
3.0,1.0,3.2,1.4,0.945592204632816
3.0,1.8,3.6,0.8,0.9135528827249668
3.0,0.4,1.2,0.8,0.9692187160786272
3.0,1.2,3.8,0.8,0.9502229590474917
3.0,1.2,3.2,1.8,0.9275803063144332
3.0,0.6,1.6,2.0,0.955076407774124
3.0,1.2,3.6,1.4,0.9367952023220376
3.0,2.0,1.6,0.4,0.9684983038647572
3.0,0.8,1.0,1.2,0.9649083924408784
3.0,1.6,3.4,1.6,0.9045801289769062
3.0,0.4,1.4,1.0,0.9795054468636
3.0,1.8,1.0,1.4,0.9458487356427904
3.0,0.4,1.8,0.8,0.9692392440683234
3.0,0.6,1.6,0.6,0.9646792856419404
3.0,1.2,2.4,1.4,0.9444593878813468
3.0,0.4,1.4,1.0,0.9795054468636
3.0,0.2,2.2,0.2,0.9784215348527256
3.0,0.6,1.0,1.4,0.9646113669787169
3.0,1.2,4.0,1.4,0.9294320434897784
3.0,2.0,1.6,1.4,0.9100756530171596
3.0,0.4,1.4,0.4,0.969658458202903
3.0,0.8,1.4,1.8,0.9521518314641022
3.0,1.2,3.0,0.6,0.9498725320250494
3.0,2.0,3.2,0.2,1.0
3.0,1.0,2.6,0.8,0.9567353685614024
3.0,1.2,2.8,1.2,0.9447229512495572
3.0,0.4,2.8,1.2,0.9598763405519144
3.0,1.8,2.6,0.4,0.9565887560372268
3.0,0.2,1.8,1.0,0.9731896210036964
3.0,0.4,3.0,1.4,0.9601697703003392
3.0,0.6,2.6,1.4,0.956901660102263
3.0,1.2,2.2,0.2,0.9735423374211744
3.0,0.6,2.0,1.2,0.9568451389527058
3.0,1.4,1.0,0.8,0.9556488776922482
3.0,1.2,3.2,1.6,0.9354778673194336
3.0,0.8,3.0,2.0,0.9441189945071156
3.0,1.4,2.4,0.2,0.9642377233742072
3.0,1.0,2.8,2.0,0.9380206112895498
3.0,2.0,1.8,0.2,0.9690563664127696
3.0,0.2,1.2,1.4,0.9735523704655216
3.0,1.0,1.8,0.6,0.9574239939663054
3.0,1.0,1.2,0.4,0.9699034220983976
3.0,1.4,1.6,0.8,0.9523647336038036
3.0,0.2,4.0,0.2,0.9789495301244588
3.0,1.0,2.4,2.0,0.9431233568503556
3.0,1.6,2.6,0.8,0.9455015417489252
3.0,0.2,1.4,2.0,0.9715368242676332
3.0,0.6,1.4,0.2,0.9677064539784682
3.0,1.4,2.6,0.6,0.9494765192953089
3.0,0.6,1.0,1.4,0.9646113669787169
3.0,0.2,3.0,1.0,0.97267170066237
3.0,2.0,1.6,0.6,0.9585646885916744
3.0,0.8,2.6,1.8,0.9486386026263234
3.0,1.6,3.0,1.0,0.9067991209257455
3.0,1.8,1.8,0.8,0.9451692620335742
3.0,1.2,2.6,1.2,0.9461273412647628
3.0,0.2,1.6,1.2,0.9747734830424212
3.0,1.0,2.4,1.2,0.9479310834399
3.0,0.2,2.2,2.0,0.9718397847780108
3.0,0.4,1.2,1.8,0.9681709966749744
3.0,1.4,3.6,0.8,0.9477180918208726
3.0,1.4,3.4,0.4,0.9505911946046918
3.0,0.6,3.8,1.6,0.9510341260658812
3.0,0.8,1.2,0.6,0.9687650543627128
3.0,1.2,3.4,0.2,0.9719500948136756
3.0,0.8,1.0,0.4,0.9721038634268452
3.0,1.8,2.4,0.8,0.9463537879191688
3.0,1.8,2.0,2.0,0.9074651774490178
3.0,1.0,3.8,0.6,0.9544543930822724
3.0,1.0,3.0,0.8,0.9553729104140788
3.0,0.2,3.4,2.0,0.9703043113881008
3.0,0.2,1.4,1.2,0.9741259896819104
3.0,1.0,4.0,1.8,0.9319630803356866
3.0,0.8,1.4,0.6,0.9622793807400912
3.0,1.0,3.4,1.6,0.9364399078947652
3.0,1.6,3.2,1.0,0.9063846900898628
3.0,0.4,3.0,0.8,0.966179061612647
3.0,0.8,1.6,1.8,0.950495345175568
3.0,1.8,1.6,1.2,0.9419240988191472
3.0,1.4,2.0,0.6,0.9523109597262858
3.0,0.6,3.8,1.0,0.9518914109090671
3.0,1.8,1.2,1.0,0.947633427801124
3.0,0.6,2.0,0.4,0.9682255435200572
3.0,0.4,2.2,1.0,0.964793473467606
3.0,0.8,3.0,1.0,0.9499378272459028
3.0,1.2,1.2,0.2,0.9723241018370752
3.0,1.2,2.2,1.8,0.9390545660699806
3.0,1.0,1.4,0.8,0.9589238353024456
3.0,1.4,3.6,0.2,0.9742150739799154
3.0,1.0,2.4,1.4,0.9454162799914244
3.0,0.2,4.0,2.0,0.9689110849338132
3.0,1.4,3.2,1.4,0.920580058569774
3.0,1.0,3.0,1.6,0.9422936569076504
3.0,1.2,3.4,0.6,0.949155448625416
3.0,0.6,3.2,0.2,0.9696355863123748
3.0,1.6,2.4,2.0,0.9094028949059216
