v,re,s,ra,a_s
2.0,0.4,2.4,1.0,0.5302475200872916
2.4,1.6,4.0,1.2,0.564870370868289
2.2,1.6,3.0,1.6,0.5572249108749079
2.0,0.6,2.0,1.2,0.5217335760560899
2.0,0.8,2.8,0.2,0.5460388977203825
2.0,0.6,2.6,2.0,0.5227755654523769
2.0,0.4,2.6,1.6,0.5298667631686139
2.0,0.4,2.6,1.4,0.5291531954189987
2.2,1.0,3.0,1.8,0.5948057143418327
2.0,1.6,1.2,0.4,0.5254931663431166
2.0,1.0,3.2,0.4,0.5186986144679325
2.2,1.4,1.8,0.6,0.5992510657585999
2.0,0.8,1.6,0.2,0.5391449552810229
2.0,0.4,2.4,0.8,0.5330181445658421
2.0,0.6,4.0,1.0,0.5222942020404387
2.2,1.4,2.6,0.6,0.5978961161259253
2.0,0.6,3.8,1.4,0.5216758328575054
2.4,2.0,2.6,1.6,0.5613538309598833
2.2,1.2,2.8,0.8,0.5988473380698665
2.0,2.0,1.2,0.8,0.5012672553700025
2.2,1.2,3.2,1.2,0.5903127261835507
2.0,1.2,1.0,0.4,0.5314419787181838
2.2,1.2,2.0,2.0,0.5921762351896187
2.2,2.0,2.4,1.8,0.5680344206649867
2.0,1.6,3.2,0.6,0.5057545298763653
2.0,0.8,2.0,2.0,0.5157810800919241
2.0,0.8,2.8,0.6,0.5220794051033224
2.2,1.4,3.4,0.8,0.5945155716607481
2.2,1.6,3.4,0.8,0.5817947676436442
2.0,1.4,2.2,0.2,0.5400627398028022
2.0,0.4,1.4,1.8,0.5296399702319408
2.0,1.0,1.0,2.0,0.5159717706102328
2.0,1.0,1.4,0.8,0.5189949235890747
2.0,0.6,3.6,2.0,0.519542668410424
2.0,0.8,3.8,1.0,0.5164382273023991
2.0,0.6,2.4,1.6,0.5230376124230702
2.2,1.6,1.6,1.6,0.5847333867045535
2.0,1.8,3.6,0.4,0.5047937492408759
2.2,2.0,3.8,0.4,0.5930014031165846
2.2,2.0,1.4,1.8,0.5747345415429953
2.2,1.2,2.4,1.8,0.5909819772824426
2.4,1.8,2.2,0.8,0.6793161856139065
2.4,1.0,3.2,1.2,0.6863781440051402
2.2,0.6,1.2,1.0,0.6227892703024831
2.4,1.8,4.0,1.6,0.6308217516078983
2.6,2.0,2.4,1.2,0.6379546684403998
2.4,1.0,2.2,2.0,0.6834301903944019
2.2,0.8,3.2,0.2,0.6330726976920523
2.2,0.2,1.2,2.0,0.625275153325737
2.2,0.4,3.0,1.8,0.6160046364412289
2.2,0.8,3.2,0.4,0.6103861548303715
2.4,1.8,3.6,1.6,0.6398618401394736
2.6,2.0,2.2,1.6,0.6457625833860755
2.2,1.2,3.6,0.2,0.622533545738254
2.4,0.4,3.8,2.0,0.699923746455357
2.4,0.6,3.8,1.6,0.6920050095584911
2.2,0.8,2.8,1.0,0.6013532401738944
2.4,1.8,2.6,1.8,0.6589116506545817
2.4,2.0,2.2,2.0,0.6554028508662485
2.6,1.6,3.6,1.0,0.6364533013312281
2.4,1.4,1.4,1.0,0.6868302022850413
2.4,1.4,1.4,1.0,0.6868302022850413
2.2,1.2,3.6,0.6,0.6006308499875034
2.4,1.0,2.4,1.4,0.6880497828619293
2.4,2.0,1.8,0.4,0.6967664861497971
2.2,0.4,1.2,1.2,0.6217638862635688
2.2,1.2,1.4,0.6,0.6076789642647387
2.2,1.6,1.4,0.2,0.6170083478557004
2.2,0.6,2.4,1.4,0.6091225993369221
2.4,1.2,1.0,1.0,0.6916872426569395
2.4,1.6,2.2,1.6,0.6588375763945995
2.4,1.4,2.0,0.4,0.6964902811521693
2.4,2.0,3.6,1.6,0.6185930877875925
2.4,1.2,1.4,1.2,0.6871625447249071
2.4,1.6,3.6,1.6,0.6584340131385296
2.4,1.8,1.0,1.4,0.6811421837744318
2.2,0.6,3.2,1.4,0.6088777135462425
2.2,0.6,3.8,1.2,0.607805907907485
2.2,2.0,2.6,0.2,0.6214694102897167
2.2,0.6,2.8,1.8,0.6088113482004821
2.4,1.0,2.0,1.8,0.6868660107724267
2.2,0.8,2.8,0.4,0.6138656968730124
2.4,1.4,1.0,1.4,0.6869473818020041
2.2,0.6,2.6,2.0,0.6085412122698662
2.2,1.0,2.8,0.2,0.6341972738923256
2.4,1.0,4.0,0.8,0.6870695343782988
2.2,1.2,2.0,0.4,0.609836069239155
2.4,1.4,2.0,1.4,0.6802267523897509
2.4,2.0,4.0,0.6,0.6751296263644416
2.2,0.4,2.0,1.0,0.6180899147102952
2.4,0.6,3.8,1.0,0.6947715170628385
2.4,2.0,2.6,0.6,0.6774616199660449
2.4,0.8,1.0,1.6,0.6969184904092535
2.4,0.8,3.6,1.8,0.6826598473009866
2.4,1.2,2.2,1.6,0.6820900735201753
2.2,0.8,2.0,1.8,0.6061670880747332
2.4,1.8,2.8,0.6,0.6812339883878864
2.4,2.0,1.2,1.6,0.6767922736727254
2.2,0.8,3.2,1.4,0.6029367537059399
2.2,0.2,3.4,1.6,0.6238486842862152
2.4,0.6,1.2,1.8,0.6999612313421745
2.4,0.6,2.4,1.6,0.6953242606130071
2.4,1.8,1.6,0.6,0.6798216639807495
2.2,0.8,2.6,1.0,0.6019621304906383
2.2,1.2,1.0,1.0,0.6039002717535582
2.4,1.2,3.8,1.4,0.6713278125396815
2.2,0.4,1.8,0.4,0.6250948710476086
2.2,0.8,3.2,1.6,0.6013581454572868
2.4,1.4,4.0,0.4,0.6869783310795953
2.4,1.6,1.0,1.6,0.6826974685522531
2.2,1.0,1.6,1.6,0.6012953906837222
2.2,0.4,3.6,1.8,0.6143616804361359
2.4,1.0,2.6,0.8,0.6895635265516225
2.4,1.2,2.2,1.0,0.6875778897597568
2.4,0.8,1.6,2.0,0.6920975534634174
2.4,0.8,1.4,1.0,0.6989690357067959
2.4,1.6,3.4,1.8,0.6545303410958035
2.2,0.4,1.6,1.2,0.6180478814519903
2.4,1.8,1.6,1.2,0.6786706021265778
2.2,0.2,2.0,0.6,0.6280476859049934
2.4,1.4,3.6,1.8,0.6610536546081839
2.2,0.4,2.4,2.0,0.6155461004141609
2.2,1.2,2.2,0.8,0.6000564073454181
2.2,0.2,3.6,0.6,0.6258135928581456
2.4,0.8,3.2,2.0,0.6824396807036821
2.4,1.0,1.4,1.0,0.6947922192931512
2.2,0.8,3.6,0.4,0.6110356804124555
2.2,0.2,1.2,0.8,0.6287938051420158
2.2,0.8,1.0,2.0,0.6073283354917703
2.4,0.6,3.8,1.8,0.6917825307538039
2.2,2.0,1.4,0.2,0.6217116423123856
2.2,0.4,2.2,2.0,0.6161250383255833
2.4,1.0,2.2,2.0,0.6834301903944019
2.2,1.2,2.4,0.6,0.6017797554508203
2.2,0.6,1.0,0.8,0.6154416777700473
2.4,1.4,2.4,1.4,0.6803490687934219
2.4,2.0,2.2,1.8,0.6521213534698342
2.2,0.4,3.6,2.0,0.6131952758163652
2.2,0.6,3.0,1.0,0.6080192935844478
2.2,0.2,1.4,1.2,0.6265072834819614
2.2,0.8,4.0,0.8,0.6051478283040307
2.4,0.2,2.4,1.2,0.7118599949720963
2.4,1.4,3.2,0.2,0.7150561118760506
2.4,2.0,3.0,0.2,0.7015269539457277
2.6,0.8,4.0,1.2,0.7735810253091813
2.6,0.8,1.2,1.8,0.7802250233934163
2.8,1.8,3.6,1.2,0.7334287859005745
2.6,2.0,3.4,0.6,0.7652980940638203
2.4,0.2,1.8,1.6,0.7125702047185688
2.6,0.2,2.6,1.8,0.7988201017839702
2.6,1.4,1.4,0.2,0.7978053605305296
2.6,0.8,1.4,1.8,0.7785619668784671
2.4,0.6,1.4,0.8,0.7040503992578586
2.6,0.2,2.2,1.6,0.7989694650586266
2.6,2.0,3.8,1.6,0.7113732701325591
2.6,1.8,3.4,0.8,0.7468762792406658
2.8,1.4,3.0,1.2,0.7406358896103559
2.8,1.8,4.0,1.0,0.7992076625584185
2.4,0.2,1.4,2.0,0.7123115536899045
2.6,0.8,3.2,2.0,0.7703846494980346
2.6,0.8,3.4,1.4,0.7744287836061284
2.6,1.4,3.4,1.0,0.7567706942607705
2.6,1.0,3.0,0.4,0.7831029094920214
2.6,2.0,2.6,0.4,0.7744964654946598
2.6,0.8,3.2,1.2,0.7810528043057718
2.6,2.0,3.6,1.0,0.7197354458275051
2.6,1.4,1.4,1.8,0.767974979024096
2.4,0.4,2.2,1.2,0.7025180327777222
2.4,0.2,2.8,0.2,0.7174966719246537
2.6,1.0,1.2,1.8,0.7767698916384735
2.6,0.6,2.6,1.6,0.7809146013600324
2.6,0.6,1.0,1.6,0.7883954737050402
2.4,0.2,3.0,0.8,0.7126916574194283
2.4,2.0,2.6,0.2,0.7095809954320506
2.6,1.6,1.8,0.4,0.7878588466229108
2.6,1.6,1.4,1.6,0.7670613925075263
2.6,0.4,2.6,1.6,0.7888929261984604
2.6,1.0,1.8,1.2,0.7764053564933111
2.6,1.2,2.6,1.0,0.7721332257197933
2.6,1.2,1.2,1.6,0.7738824704512067
2.6,0.6,1.0,1.6,0.7883954737050402
2.6,1.4,3.2,1.8,0.7499584918877927
2.6,0.2,3.6,1.6,0.7974508351555323
2.6,1.2,3.6,1.0,0.7707956837047724
2.6,1.2,2.6,0.6,0.7778505450338269
2.4,0.4,3.4,2.0,0.7011356026611624
2.6,0.4,2.0,0.6,0.7924667303341871
2.4,0.2,3.6,0.6,0.7129460510525212
2.4,0.6,2.4,0.6,0.7013429252932302
2.6,1.4,3.8,0.8,0.7685407056342579
2.6,1.2,2.0,1.0,0.7748178381607767
2.4,0.4,1.6,1.6,0.7026900672589376
2.6,0.4,3.6,1.6,0.7882970893292608
2.4,0.4,2.2,0.2,0.707881418121354
2.6,0.6,1.8,1.6,0.7848264841053216
2.6,0.2,3.0,1.6,0.7987555004051254
2.6,1.4,2.2,1.4,0.7685498728095942
2.4,0.8,3.8,0.2,0.7177746908041451
2.4,0.2,3.4,0.4,0.7133012334069957
2.6,1.0,2.8,1.8,0.7686549368942336
2.6,0.6,3.0,0.2,0.7982276850643596
2.6,2.0,3.0,0.6,0.7654059338173338
2.6,0.6,3.4,1.0,0.78023652993535
2.6,1.0,1.4,1.4,0.7771678084699588
2.6,0.2,4.0,1.6,0.7970875669490997
2.6,1.2,1.4,0.8,0.7795597412887646
2.4,0.2,1.0,2.0,0.7132933172616224
2.6,0.8,2.2,2.0,0.7764858039846524
2.8,1.4,3.6,1.2,0.7332664869661285
2.6,1.0,1.6,0.4,0.7917418246029532
2.6,1.6,3.6,0.4,0.7699651292592269
2.6,0.4,2.8,1.6,0.7887853150914992
2.4,0.2,3.6,0.4,0.7134364273507795
2.6,0.8,4.0,1.2,0.7735810253091813
2.6,0.6,1.4,0.8,0.7889055845812697
2.6,0.4,1.4,0.2,0.7915556654427444
2.6,0.2,4.0,1.2,0.7980913454345776
2.6,1.2,1.8,0.6,0.7797940141412395
2.6,1.8,3.4,0.4,0.7693973690886345
2.6,0.8,1.4,1.0,0.7844389486954293
2.6,1.6,2.2,0.8,0.7695124798374192
2.6,0.4,2.6,0.2,0.7927134429845483
2.6,2.0,3.2,1.6,0.7121734798422543
2.6,0.8,1.6,0.8,0.7858529146021777
2.4,0.4,3.8,1.8,0.7001289399848729
2.6,0.2,3.0,1.2,0.7991380912514104
2.6,1.6,1.6,0.8,0.7711851739429649
2.4,0.2,4.0,0.2,0.7191329400153058
2.4,0.6,3.4,0.4,0.7014375210656442
2.6,1.6,2.6,0.4,0.7761898793539069
2.6,1.4,3.2,0.2,0.7937884698654712
2.4,0.4,1.8,1.6,0.7025779804437061
2.6,1.0,1.4,0.4,0.7931533234723906
2.4,1.2,2.6,0.2,0.7112272605007961
2.4,0.2,1.6,1.4,0.7124785509781751
2.6,1.4,1.8,1.2,0.7709142704521016
2.6,0.6,1.6,1.6,0.7846407881697578
2.4,0.4,3.4,1.2,0.701713449766654
2.6,2.0,4.0,0.6,0.763669990803399
2.6,2.0,3.2,0.4,0.7696208157791271
2.6,2.0,1.8,0.6,0.7645967446246569
2.8,0.8,3.6,1.6,0.8579606118730743
2.8,1.0,3.0,1.6,0.8551453991692045
2.8,1.6,2.4,1.8,0.8340302257281922
2.8,1.6,3.2,1.8,0.8165077509089421
2.8,1.2,3.2,0.2,0.8759740726400261
2.8,0.8,1.2,0.8,0.8737169363031909
2.6,0.2,3.2,0.4,0.8003293202424641
2.6,0.2,2.6,0.2,0.8036121821924548
2.8,1.2,2.8,1.8,0.8487743728804041
2.6,0.2,4.0,0.4,0.8002641473110288
2.8,0.4,1.0,2.0,0.8864734273586207
2.8,1.8,1.6,0.2,0.882320097328298
2.8,0.6,2.6,1.8,0.866294940353669
2.8,1.8,1.0,1.2,0.8602802471227621
2.8,1.8,2.6,1.0,0.8291158068243711
2.8,0.6,2.8,1.4,0.8691104103802895
2.6,0.2,1.4,1.0,0.8012170579081207
2.8,1.6,2.0,0.4,0.8742246770129184
2.8,0.2,2.4,2.0,0.885928470692135
2.8,1.4,1.4,1.2,0.860088808666677
2.8,1.6,3.4,1.8,0.8179959515452725
2.8,1.8,1.8,1.6,0.8237463453235121
2.8,1.8,1.0,0.2,0.887813035034611
2.8,1.2,1.0,1.2,0.8677514601396508
2.8,1.2,1.6,0.4,0.8787063306230705
2.8,2.0,3.4,1.2,0.8174139872678803
2.8,1.0,3.0,1.8,0.8512230389866536
2.8,1.8,1.0,0.6,0.8759861611898971
3.0,2.0,3.8,1.8,0.8888943644178846
2.8,1.2,1.2,0.4,0.8815816917358966
2.6,0.2,1.0,0.2,0.8013796016142959
2.8,0.6,1.8,1.6,0.8699847410957021
2.6,0.2,2.2,0.4,0.8003611317292997
2.8,1.0,3.8,0.4,0.8719443169681984
2.8,0.4,2.8,1.6,0.8749100774939759
2.6,0.2,2.2,1.0,0.8003060627928738
2.8,0.4,4.0,0.6,0.8810652139993447
2.8,1.8,2.2,0.8,0.8540502686603334
2.6,0.2,3.6,0.4,0.8002607334904408
2.8,2.0,3.2,2.0,0.8137362042829753
2.8,1.0,1.8,0.6,0.8710075917616468
2.8,1.0,4.0,0.6,0.8661769171916445
2.6,1.4,3.4,0.2,0.8018157820038976
2.8,2.0,4.0,0.6,0.8523390126991411
2.8,1.4,3.0,0.2,0.8826801590362108
2.8,2.0,2.6,2.0,0.8059595095314305
2.8,1.2,1.4,2.0,0.8559789407191606
2.8,1.0,3.8,1.8,0.8480061807681264
3.0,1.6,4.0,2.0,0.8995163776802269
2.8,1.8,1.8,1.0,0.8559010480778291
2.8,1.2,2.2,0.2,0.8856816233828835
2.8,0.8,4.0,0.8,0.859679221255426
2.8,1.6,2.6,0.8,0.8586402105877736
2.8,0.6,3.8,1.6,0.8641626223626849
2.8,0.4,2.4,1.6,0.8754151178517297
2.8,1.2,2.0,0.6,0.8672434979953535
2.6,0.2,1.0,1.8,0.8018266829635797
2.8,1.6,1.0,1.2,0.8626089302929516
2.8,0.2,3.0,0.6,0.8870154227064051
2.8,0.4,3.6,1.4,0.8733254998696559
2.8,0.2,4.0,1.8,0.8832550608481017
2.6,0.4,2.2,0.4,0.8024498153376513
2.8,0.6,3.4,1.0,0.8640843662562405
2.8,0.8,1.6,0.2,0.8822430386172655
2.8,2.0,2.4,0.2,0.8877407762351585
2.8,0.2,4.0,0.8,0.8858552342629318
3.0,2.0,2.8,1.2,0.8944464738523213
2.8,0.6,3.4,0.4,0.8776189386100934
2.8,1.2,1.0,1.4,0.8658695677559689
3.0,2.0,3.8,1.8,0.8888943644178846
3.0,2.0,4.0,1.6,0.8728729570555134
2.6,0.2,3.6,0.2,0.8044111820356178
2.6,1.2,4.0,0.2,0.8010911238836097
2.8,1.6,2.6,0.4,0.8657132851862311
2.8,1.6,2.8,0.4,0.8644492250429631
2.8,1.8,2.6,0.8,0.8488139413413557
2.8,0.6,3.0,0.4,0.8761876391553338
2.8,0.2,4.0,1.6,0.8841151403710974
3.0,1.8,3.2,1.6,0.8833455880849567
2.8,0.6,4.0,1.0,0.8660104683110073
2.8,1.6,2.8,1.8,0.8288835294815071
2.8,0.6,1.6,0.4,0.8789421086642184
2.8,0.4,4.0,0.2,0.8801131521781268
2.8,0.4,3.8,2.0,0.8711254651518392
2.8,0.6,1.2,0.8,0.8775311614170233
2.8,1.4,1.0,1.0,0.8641678500556144
2.8,0.2,1.6,1.8,0.8867011770830572
2.8,1.2,1.6,1.4,0.8597280190271824
2.8,1.8,1.2,0.4,0.8836587269856037
2.8,0.6,1.8,0.4,0.8801147757744049
2.8,1.8,2.8,0.2,0.88836807472435
2.8,1.4,2.0,1.8,0.8510372173313719
2.8,1.0,3.2,1.4,0.8608555366000945
2.8,1.2,4.0,1.8,0.8371794973990679
2.8,1.2,3.6,0.8,0.8540243416661678
2.8,1.6,2.2,1.2,0.8537974584790167
2.8,1.2,2.8,1.0,0.8600739119277582
2.8,0.2,2.2,2.0,0.8862451060059574
2.8,0.6,1.4,1.4,0.8723737807054013
2.8,2.0,1.2,1.0,0.8576030862806543
3.0,0.4,1.8,1.6,0.9627446273258248
3.0,0.4,3.2,1.8,0.9584568047031884
3.0,1.2,3.8,1.8,0.923495726359182
3.0,1.8,1.2,0.6,0.9580556690081004
3.0,1.8,3.0,0.8,0.9443170468597972
3.0,0.8,2.2,0.8,0.9601410040331554
3.0,1.0,1.8,0.4,0.9656799417257343
3.0,1.0,1.0,0.4,0.9718562257777452
3.0,0.6,1.2,1.4,0.9617644540321304
3.0,1.0,1.4,0.4,0.9657012778541954
3.0,1.2,2.8,0.2,0.9704798480467524
3.0,1.0,3.0,0.8,0.9553729104140788
3.0,1.0,3.8,1.2,0.94793691494485
3.0,0.8,1.8,1.4,0.9522770038899594
3.0,1.0,2.6,0.2,0.972825109554553
3.0,1.6,2.4,1.2,0.9084654625298748
3.0,0.6,1.4,0.8,0.9660063726370632
3.0,1.2,4.0,1.4,0.9294320434897784
3.0,0.6,2.2,0.4,0.9678478321281458
3.0,1.2,2.0,1.6,0.9435906792749028
3.0,1.0,1.2,0.4,0.9699034220983976
3.0,0.8,2.0,2.0,0.9451470918944216
3.0,0.4,3.4,1.8,0.958598109806578
3.0,2.0,3.0,0.8,0.9215366273543476
3.0,1.8,1.4,1.4,0.9427868494447508
3.0,1.6,1.0,1.2,0.9503445528127764
3.0,1.2,1.4,1.0,0.9516825859144576
3.0,1.8,1.8,2.0,0.9099605673208812
3.0,1.4,3.2,2.0,0.9092005938162554
3.0,1.4,3.4,1.4,0.9196190643558432
3.0,0.4,1.4,1.0,0.9795054468636
3.0,2.0,1.6,0.6,0.9585646885916744
3.0,1.8,1.6,0.8,0.947220486989145
3.0,0.2,1.0,1.6,0.9738189784895956
3.0,1.6,2.2,1.6,0.9049176419277296
3.0,1.0,3.6,0.8,0.9549427675824688
3.0,0.2,4.0,1.4,0.970854394801821
3.0,1.8,1.8,1.6,0.9105032052292364
3.0,0.8,1.8,1.6,0.9503417185966214
3.0,1.2,3.2,1.4,0.9412251931960144
3.0,1.2,3.8,0.2,0.975375304072453
3.0,1.0,1.8,0.2,0.974505709350136
3.0,1.4,3.2,1.4,0.920580058569774
3.0,1.2,2.8,0.6,0.9498948056559308
3.0,1.0,3.2,2.0,0.936580983534292
3.0,0.4,3.8,1.6,0.9590821170595786
3.0,1.0,1.4,0.8,0.9589238353024456
3.0,1.6,1.0,2.0,0.9454560679432508
3.0,1.0,3.8,1.4,0.9386602176884123
3.0,1.0,1.6,0.8,0.9585023825499508
3.0,0.4,2.2,1.6,0.9609920181942984
3.0,0.8,4.0,0.6,0.9575221704202854
3.0,0.6,1.6,0.8,0.9637327324232979
3.0,0.8,1.2,0.8,0.9622445030470236
3.0,1.2,1.0,2.0,0.948984752671858
3.0,1.4,1.2,0.4,0.9687468382812794
3.0,0.2,2.8,1.0,0.9732655881323542
3.0,0.4,3.8,1.4,0.9589317863853668
3.0,0.6,3.0,1.6,0.949260763425086
3.0,1.6,2.0,1.6,0.9066518351765608
3.0,1.0,3.8,1.4,0.9386602176884123
3.0,0.8,2.2,0.6,0.9610674289771076
3.0,0.2,3.2,1.8,0.9716687354876964
3.0,0.8,3.2,2.0,0.9412054263912314
3.0,0.4,2.4,0.4,0.9645829950636996
3.0,1.2,4.0,0.6,0.9483271087205686
3.0,0.6,3.2,0.6,0.9637412405097668
3.0,1.2,3.4,1.4,0.9417331814782404
3.0,1.2,1.2,1.2,0.9537005879067494
3.0,0.6,2.4,1.8,0.9567892483248372
3.0,1.2,2.2,0.6,0.9525345870993918
3.0,1.0,2.0,1.2,0.9499094689466784
3.0,1.8,3.8,0.6,0.9439374451975806
3.0,0.2,2.6,1.4,0.9714765690381804
3.0,1.2,1.4,0.8,0.952933135818115
3.0,1.6,3.6,0.2,0.9715537780786678
3.0,1.2,2.2,0.8,0.949439244281466
3.0,0.8,2.2,1.0,0.9548485082398968
3.0,1.4,1.8,0.4,0.9644726600721556
3.0,0.6,3.8,1.2,0.9515246201853208
3.0,1.8,3.4,0.6,0.9447028021152204
3.0,1.4,4.0,0.8,0.9437868891369052
3.0,1.2,1.0,1.8,0.9503254637408696
3.0,1.0,4.0,1.2,0.9432275256892306
3.0,0.2,2.2,1.0,0.9738441944597308
3.0,0.6,1.4,0.8,0.9660063726370632
3.0,0.2,1.2,2.0,0.9742239584310294
3.0,0.8,2.0,0.6,0.960701643234338
3.0,1.2,3.6,1.6,0.9277311091447996
3.0,1.4,1.2,1.8,0.9462791710635698
3.0,0.2,4.0,1.0,0.9710561855074592
3.0,0.6,3.0,1.2,0.9594180392451834
3.0,0.4,3.6,2.0,0.9587531517911936
3.0,0.4,1.8,0.6,0.9661135990416516
3.0,1.4,2.8,1.6,0.9187630153871744
3.0,1.2,3.2,1.0,0.9446021605633879
3.0,1.2,1.0,0.2,0.972359880838625
3.0,0.4,2.2,0.8,0.966925797679872
3.0,0.4,3.8,2.0,0.9565352080403864
3.0,1.4,1.6,1.2,0.9470792932790358
